Request,Label
É bom finalmente ouvir alguma determinação na sua voz.,no_intent
"eu, maggie e ellen quero comer no Lentil como Anything",no_intent
jogue quase o dia da independência por Vitas,play_music
"Quero ver se a menina que conheceu ontem, Laura... vem brincar aqui às 1 7 h como de costume.",no_intent
Vamos precisar de algum tempo para manequim alguma coisa.,no_intent
classifique esta série 5 de 6 estrelas,rate_book
o ensaio atual horrível recebe apenas 0 de 6,rate_book
colocar deep purple sobre isso é jennifer lopez,no_intent
Quero adicionar o Club Mix à lista de reprodução com o título 50 Clásicos,add_to_playlist
Procurar um jogo de vídeo chamado The Mysterious Castle in the Carpathians.,search_creative_work
"É para onde estão indo, para as docas!",no_intent
Eu gostaria de uma mesa para 3 em uma brasserie em Hillview NE que tem mineiro,book_restaurant
"Vai ser frio hoje em Abo, WI",get_weather
Reserve uma mesa em um bar no Camboja que serve batatas fritas de queijo.,book_restaurant
avaliar o livro atual três estrelas,rate_book
Reserve um restaurante na cidade não muito longe daqui para mim e minha sogra.,book_restaurant
reservar uma brasserie,book_restaurant
"reservar um pub em Santa Claus, New Jersey para o primeiro dia de Sucot",book_restaurant
Você pode procurar o álbum de Bireswar?,search_creative_work
"Por favor, jogue este é o dia por Brian Robertson.",play_music
Vamos jogar um monte de pintos na mistura e talvez ele vai fazer tudo de melhor.,no_intent
me jogue algo dos anos cinquenta,play_music
É estranho ver todos pegando suas becas e se formando.,no_intent
Quando a honra de um fora da lei estará mostrando?,search_screening_event
Haverá um show de mágica ás 9:30!,get_weather
Vamos encher você de morfina e vai mancar por aquele carpete rouge.,no_intent
"É isso aí, agora é só confiar no seu tio Arthur e tudo vai ficar bem.",no_intent
Toca música dos anos cinquenta de Origa.,play_music
"Quero dizer, ele chegou a ver a Pam?",no_intent
que horas é a história de Eddy Duchin,search_screening_event
Encontrar um restaurante para marylou e eu a uma curta distância do hotel da minha mãe,book_restaurant
É engraçado para um homem que trabalha há tanto tempo como eu... ser chamado de vagabundo.,no_intent
Quer ouvir sobre meu dia ou o que?,no_intent
Olhe para o lado bom não vai mais precisar pagar pensão.,no_intent
Precisa de uma mesa para 6 perto de Big Sandy,book_restaurant
encontrar um jogo chamado Gladiators Australian Series 1,search_creative_work
"É o que acontece quando você fala durante o trailer de ""Três Solteirões e Um Bebê"".",no_intent
Adicionar música aos meus sucessos underground,add_to_playlist
"É sempre um prazer ver você, Elliot.",no_intent
Procure a série de TV Editora e Editora,search_creative_work
Vamos fazer o documentário com o sr. Bashir e todo mundo vai saber.,no_intent
Encontre um programa de TV chamado Revenge of the Nerds.,search_creative_work
Rate She: A História da Aventura uma das 6,no_intent
Eu quero ver a programação do filme para os cinemas norte-americanos,search_screening_event
Vamos debater um tópico que vai ajuda-los nos trabalhos escritos.,no_intent
É por isso que eu vim para ver o seu pai também.,no_intent
Avalie este ensaio a dois de seis,rate_book
adicionar sintonia ao meu isto é animal coletivo,add_to_playlist
Será quente na minha localização atual esta semana?,get_weather
Posso ser adicionado à minha playlist de dias úteis?,add_to_playlist
Tocar um tema de música por Anna Nikolajewna Jessipowa,play_music
Este romance merece 4 a 6 estrelas para sua escrita.,rate_book
tocar músicas da rainha,play_music
É uma declaração financeira para a escola pode ver onde eu estou começando a velha moola.,no_intent
em 1 semana haverá depressão em Washington,get_weather
É uma linha do tempo de eventos que levaram à bomba que destruiu metade da cidade há exatos 5 anos.,no_intent
Que horas é o meu filho vai ser armênio tocando em teatros Plitt,no_intent
É só falar que eu dou um jeito.,rate_book
"Vá ver os Murphy, sentem-se, mintam uns para os outros... e divirtam-se, certo?",no_intent
É exatamente onde você vai encontrar ele.,no_intent
É interessante ver este tipo de fenômeno de crescimento exponencial aplicado ao nosso mundo.,no_intent
"Qual é a previsão do tempo para Hooven, Lituânia no Dia Nacional dos Avós?",get_weather
Dê-me os horários do The Rum Diary no MJR Theatres na hora das refeições.,search_screening_event
Avaliar The Watsons 4 de 6 estrelas,rate_book
mostre-me a programação de American Primitive nos teatros de Santikos,search_screening_event
Avalie esta série a 5,rate_book
algo no Spotify por favor,play_music
Onde você estava entre às 6 e 10 horas hoje à noite?,no_intent
Eu quero ver um filme de animação no bairro,search_screening_event
Vamos pegar um drinque para você antes de você conversar com alguém ou ouvir algo.,no_intent
Tocar algumas músicas de dança.,play_music
Hocus Bogus recebe um 2 de 6.,rate_book
add The Go Find para Sólo para dos,add_to_playlist
reservar uma sala de fumar em ou em um bar,book_restaurant
Vai me fazer bem e faz tempo que esse carro não anda.,no_intent
Ouça a playlist do Power Gaming,add_to_playlist
Eu quero ver o Breathless,search_creative_work
É difícil transmitir a emoção do fim deste filme... pois para senti-la é preciso ver o filme todo e absorvê-lo.,no_intent
Eu quero ouvir um álbum de 2010,play_music
Adicionar Om ao meu Punk Clássico,add_to_playlist
É sobre as pessoas do Minnesota com pronúncia engraçada.,no_intent
Jogue uma nova sinfonia de Perfecto De Castro no Lastfm,play_music
o que é a previsão do Santuário Tal Chhapar para o clima frio?,get_weather
Quer ouvir a história da minha amiga?,no_intent
Preciso da eletricidade... para ligar o computador e ver os arquivos de Niebaum.,no_intent
"Mostre-me sua bunda grande, para ver se nós dois ainda nos damos bem.",no_intent
Tocar música de 1958,no_intent
Ligue o rádio Slacker.,play_music
Reserve um restaurante em Myanmar para 4.,book_restaurant
Onde é que o Robbie arranjaria uma fotografia do Adam?,no_intent
"Vai por ela meia milha, vai encontrar um posto de gasolina, apanha uma carona de lá, ...mas não quero nada contigo.",no_intent
Eu dou Out of Sync zero de 6 pontos.,rate_book
Como é o clima em Birta?,get_weather
Eu tenho uma festa de 10 que gostaria de comer ao ar livre em uma taverna.,book_restaurant
"Posso ouvir o estômago de Vargas roncando, e Ezri afinando os amplificadores com uma chave inglesa",no_intent
É a estréia de um maldito filme com menos mulheres.,no_intent
É em algum lugar entre a puberdade e os bares.,no_intent
Patty e eu preciso de uma mesa reservada em um restaurante altamente cotado em Sandstone.,book_restaurant
Abra o Lastfm e comece a jogar,play_music
"É altamente experimental, mas se funcionar, isso poderia dar a ela mais algum tempo.",no_intent
"Diga-me, - a previsão do tempo para Korona",get_weather
"Quero tentar reproduzir uma estranha experiência, realizada por um dos últimos alquimistas, um alemão chamado Hennig Brand.",no_intent
"O tempo ficará mais frio em julho? 21, 2020 em HI em Gost Creek",get_weather
o que é a previsão das Filipinas para clima úmido,get_weather
Quero lhe mostrar uma coisa que vai surpreendê-la.,no_intent
Reserve um caminhão de comida em Argusville que tenha chips de peixe,book_restaurant
"Vá arrumar seu cabelo, comprar uma lingerie, vá seduzir seu marido.",no_intent
Posso ver as duas linhas alaranjadas que são o espectro exclusivo do sódio.,no_intent
coloque esse álbum na minha lista de conexiones,add_to_playlist
Vamos ver se agora algum homem vai querê-la.,no_intent
Quero ver três coelhos juntos e o dinheiro caindo numa cesta,no_intent
Quero te ver se dando bem com Sentabem.,no_intent
Avaliar o romance atual 3 estrelas,rate_book
É de facto impreciso falar de aumento de 20% na taxa de mortalidade infantil.,no_intent
A lista de reprodução do Sleep Machine Rainforest precisa de outra música,add_to_playlist
Eu quero jimmie noone na lista de reprodução intitulada lo mejor de los 00&#39;s,add_to_playlist
É curioso que comigo você seja frio e reservado... enquanto o resto das pessoas vê o retorno de Pacey Witter... o Don Juan patético da cidade.,no_intent
Quero ver se tem flashs com alguma coisa.,no_intent
Quero reservar o Teatro Laurelhurst a uma curta distância de seu airbnb para mim e para a luella carter em dezessete segundos.,book_restaurant
Quais filmes de animação estão sendo exibidos no cinema mais próximo?,search_screening_event
Adicione a música à lista de reprodução do show martin garrix,add_to_playlist
reservar um restaurante para 4 que não está longe de CA,book_restaurant
Tocar uma música no zvooq,play_music
Mostre-me NCAA College Football 2K3,search_creative_work
Verifique a previsão meteorológica para Sappho,get_weather
"Quero dizer, eu estou procurando uma menina não tão alta.",no_intent
Vamos tentar até descobrir... o que tem mais a ver com você.,no_intent
É um arquivo público se você sabe onde você se esquecer de você.,no_intent
festa de dois para um caminhão de comida em 22 de dezembro que serve frango francês na Bolívia,book_restaurant
Qual é o tempo no RI?,get_weather
"Qual é a previsão do tempo para Walsenburg, Vermont para 13 de julho?",get_weather
Tocar música celta,play_music
Qual é a previsão do tempo para Nicarágua?,get_weather
Encontre a programação para The Voice in the Fog à noite no cinema mais próximo.,search_screening_event
dê quatro estrelas para o que o dia deve a noite,rate_book
"Vamos dar mais dez minutos a eles, depois lhes enfiamos um foguete no rabo.",no_intent
encontrar uma saga chamada Set Sail the Prairie,search_creative_work
"É meio estranho ouvir isso, mas não tinha certeza de como fazer soar bem.",no_intent
Vai levá-la à minha festa de hoje à noite?,no_intent
Dê 0 de 6 estrelas ao romance atual,rate_book
Eu quero ouvir música no meu aplicativo Slacker,play_music
"É certamente um prazer ver tantos rostos novos aqui, este mês.",no_intent
Dar quem? 1 de 6 estrelas,rate_book
É por isso que a luz é herdado entre as pessoas,no_intent
Classifique as seguintes séries em um de 6,rate_book
O que está acontecendo com o tempo longe da minha localização atual,get_weather
"É super frio lá, mas ela pode sobreviver na superfície.",no_intent
"Preciso de caranguejo porque alguém jogou tudo fora... e tenho cinco pedidos, Pipper.",no_intent
Quero passar mais tempo com ele...,no_intent
É realmente vai me ajudar a verificar quem vai começar emergentes.,no_intent
"Quer tenhamos tv a cores ou não, nós cantavamos a canção tema depois de ter acabado.",no_intent
Como é o tempo em Hurstville?,get_weather
Eu quero ouvir o último álbum de Frank Iero,play_music
"Toque neste colar com suas mãos e me diga que não é John Robie, o Gato.",no_intent
Eu gostaria de comer em 1 minuto em um restaurante vizinho,book_restaurant
Encontre o calendário para as batidas do coração.,no_intent
qual é a previsão para aqui condições de tempestade de abeto na próxima semana,get_weather
Avaliar o Ladrão de Orquídeas a cinco,rate_book
Reproduz algo da minha playlist do New Boots,add_to_playlist
Está nublado na Carolina do Sul,get_weather
Existe uma massa não-maligna na parte superior do pulmão esquerdo que precisa ser removida.,no_intent
Reproduza música new age,play_music
jogar Clifford Brown All Stars por Michael Balzary,play_music
"encontre o TaskCracker for Outlook, um jogo",search_creative_work
Deixe-me encontrar uma solução para resolvermos isso.,no_intent
É bom para uma mulher rica encontrar alguém que pouco liga ao dinheiro.,no_intent
Eu quero reservar uma casa de chá altamente cotada em Westmoreland City para 9 pessoas.,book_restaurant
"Vamos ver a ""Escada Dourada"" na Broadway.",no_intent
mostrar criatividade do Comitê de Informações do Projeto de Construção,search_creative_work
"É muito legal de sua parte dar cortes grátis para Patrick e eu, por toda a vida.",no_intent
"É que o meu manager enviou uma lista com as minhas alergias alimentares, mas como nem sequer consegui tocar no meu pequeno-almoço hoje de manhã,",no_intent
Preciso praticar muito mas vou dar o meu melhor e fazer dessa a minha melhor apresentação,no_intent
Que filmes de animação estão sendo exibidos no Magic Johnson Theatres,search_screening_event
Adicione este artista à lista de reprodução Evening Groove.,add_to_playlist
o que é a previsão da tarde para as Ilhas Shannon e Pitcairn?,get_weather
Será nevado aqui em breve,get_weather
Dê ao romance atual quatro pontos.,rate_book
Tocar a música mais popular por espen lind,play_music
"Quero dizer, pode ser a chave da vida, ou a lista das receitas favoritas dele.",no_intent
"Vai ser mais quente em Cinnaminson, Carolina do Norte às 06:59?",get_weather
Encontre a programação de horários de filmes para filmes por aqui.,search_screening_event
É que não quero ver televisão o tempo todo quero fazer algo por mim mesma,no_intent
"Por favor, me faça uma reserva em um restaurante com piscina para manuela e yvonne",book_restaurant
O cisne está disponível para assistir no cinema agora?,search_screening_event
Quero ver a personalidade escondida do Dr. Spencer Reid.,no_intent
Eu preciso ver o Cristo na Índia,no_intent
Eu preciso saber se está congelando no MN às 01:27,get_weather
Conceda uma classificação de 2 estrelas de 6 a Confissões de um homem de sucesso econômico,rate_book
Mostrar a programação do filme para a Fundação Cooper às 9 horas,search_screening_event
Eu estou procurando o jogo chamado Summer of Fear,search_creative_work
"É uma representação em tempo real do Sol, gravada pelos satélites dos Aschen por todo o sistema solar.",no_intent
Este álbum atual teria 6 estrelas ou um valor de classificação de 1,rate_book
Por favor me ajude a encontrar a saga do Short Program.,search_creative_work
Vá pegar o termômetro e diga a eles que eu voltarei amanhã de manhã.,no_intent
É o lugar mais bonito que já estive e adoraria se você viesse me visitar.,no_intent
Qual é a previsão do tempo para Country Club Heights?,get_weather
Mostre-me o tempo do filme para Eu estou arrependido na minha casa de cinema,search_screening_event
É possível que ela tenha levado ele a crer que era o único jeito de ele algum dia ver o Leo.,no_intent
Quer checar a perna dela para ver se há pegadas?,no_intent
mostre-me deus abençoam a fotografia da criança,search_creative_work
Em que horas os filmes animados serão exibidos nas proximidades?,search_screening_event
tocar música dos anos sessenta,play_music
É por isso que chamam de sacrifício e gostaria que tivesse outra forma.,no_intent
Procure a trilha sonora do The Gun,search_creative_work
Procure o horário do filme,search_screening_event
"É duro porque nos fomos parceiros o tempo todo, e agora vamos competir um com o outro.",no_intent
Procure mantê-la estável o maior tempo que puder.,get_weather
encontrar a série de TV Treeful of Starling,search_creative_work
Vai levar essa mulher ao cinema na sexta-feira.,no_intent
É errado manter o livro escondido.,book_restaurant
tocar uma trilha sonora de Vegard Sverre Tveitan,search_creative_work
Vamos lhe dar uma música que eles nunca esquecerão!,no_intent
Será mais quente na Hungria em 16 de fevereiro?,get_weather
onde ele tem que lutar na lama com Danny Bonaduce e Webster apenas para conseguir um emprego com Donald Trump.,no_intent
"É o que eu penso e sei que se ouvir esta fita, é porque estou numa cela da qual nunca mais poderei escapar.",no_intent
"Mostre-me o mais próximo de 12 horas, mostrando em um cinema de um filme de animação",search_screening_event
"Deixe-me colocar todos os pensamentos daquela... mulher estúpida, longe da sua cabeça.",no_intent
"É melhor manter a distância, porque segundo o que tenho lido, estes rapazes levam uma farmácia com eles para o concerto.",no_intent
Vamos dar o fora antes que o corretor apareça.,no_intent
Eu quero mover este álbum para a playlist do selektor,add_to_playlist
"Há alguma neve prevista em 2 meses em Vandalia, El Salvador",get_weather
"É que ainda não posso acreditar, sinto que ela foi viajar e a qualquer momento vai voltar.",no_intent
Qual é a casa de filme mais próxima que mostra Medalha de Honra?,search_screening_event
É o que as pessoas fazem quando estão com ereção.,no_intent
Adicionar giancarlo erra à minha Lista de Reprodução do Guitar Hero Live,add_to_playlist
Quando a flor e as ondas irritadas estarão mostrando?,play_music
Preciso de uma reserva para a Praça Vermelha em agosto. o 9º,book_restaurant
Estará a salvo e seu pai vai receber tratamento de primeira.,no_intent
É hora de encontrar outra |forma de ganhar dinheiro.,no_intent
"Vamos só dar o fora daqui, antes que alguém encontre aquele corpo.",no_intent
É tudo que eu tenho que encontrar Maosttatm trazendo Iarvaq desabrigados,search_creative_work
add Of Rivers e Religion to my sexy como folk playlist,add_to_playlist
Abra os seus lindos olhos e olhe a sua volta.,no_intent
taxa Nova História das Cinco Dinastias 1 pontos,rate_book
Eu preciso de uma mesa em um café que serve baeckeoffe,book_restaurant
Colocar você pra jogar junto com Lucas... e aquele pai de vocês que é meu técnico assistente... eu não desejaria nem ao meu pior inimigo.,no_intent
Vamos nos encontrar amanhã próximo ao restaurante Holiday Inn na piscina,no_intent
jogar eu poderia escrever um livro,no_intent
Tocar Dj Shadow é um amor ódio masquerade.,play_music
Classifique meu romance atual em um dos 6 pontos,rate_book
dê 1 de 6 pontos ao livro atual,rate_book
jogo nos braços de Deus em Zvooq por Nimal Mendis,play_music
Vai ter que me dar um tempo para fazer a mala.,no_intent
Quero ver a cara dele quando eu estiver entre os vencedores com um cavalo que ele deu de graça!,no_intent
Qual é a previsão para o meu lugar atual às cinco da tarde?,get_weather
onde está o Beyblade: Fierce Battle jogando,search_screening_event
Dê a Bíblia de Neon três estrelas / 6,rate_book
Adicione o genocídio à felicidade eletrônica,add_to_playlist
Jogue fora as estrelas em seu próprio quintal,rate_book
É exatamente o tipo de urticária que esperava encontrar em alguém implorando por misericórdia com um spray de pimenta.,no_intent
"Diga-me a previsão do tempo para oito Am em Reminderville, FL",get_weather
É como estar debaixo d'água por muito tempo e de repente respirar um ar fresco.,no_intent
Encontre a saga Youth Against Christ,search_creative_work
É como se aquela música tivesse sido escrita para o meu próprio filho.,no_intent
"Posso ver que ele significa algo pra você, mas não sei se é a hora certa.",no_intent
É difícil acreditar que já fazem duas semanas desde o nosso primeiro encontro.,no_intent
"Faça-me um favor, me deixe dar uma olhada.",no_intent
"Faça-me um favor, não meta o nariz onde não é chamada.",no_intent
Eu quero dar a este livro uma classificação de 2 pontos em 6.,rate_book
É um Hobbie dos meus tempos de escola que maravilha,get_weather
Eu gostaria de comer com uma festa de nove no Snapfinger PA,book_restaurant
Eu quero reservar o Clarke Cooke House no Uzbequistão,book_restaurant
"Vamos limpar, e vou mostrar o que terá de fazer.",no_intent
É a música que diz que direção a canção deve tomar.,no_intent
"É uma maneira eficaz de aquisição de um harém, porque as fêmeas devem ter um refúgio abaixo do gelo para os extremos do clima de inverno.",no_intent
